app,good_count,bad_count,total_count
com.indojpgame.fishing,0,3,3
com.nand.addtext,0,3,3
com.new.descargar.mp3.music.downloader.download.all.gratis.app,0,3,3
com.nidavistudio.myapplication,0,3,3
com.replace.industries.article,0,3,3
mobi.infolife.appbackup,0,3,3
com.ea.game.pvz2_row,0,3,3
com.redfinger.global,0,3,3
com.alien.shooter.galaxy.attack,0,3,3
com.yondroid.kalenderjawa,0,3,3
com.bsi.bsiagent,0,3,3
com.short.migovideo,0,3,3
com.app.cerb.mclxy,0,3,3
ir.ilmili.telegraph,0,3,3
com.jagocoffee.app,0,3,3
com.maxmpz.equalizer,0,3,3
com.disdukcapildki.alpukat,0,3,3
com.mobil123.www,0,3,3
com.nhstudio.icamera.cameraios.iphonecamera,0,3,3
com.AlexandrJanashvili.MultiMaze3D,0,3,3
com.truck.transport.manager,0,3,3
com.kredivo.vf.android,0,3,3
id.bions.bnis.android,0,3,3
com.newgeneration.translator.speech.translate.languages.text.voice.translation,0,3,3
com.rsdk.kariadi_mobile,0,3,3
id.co.bankmas.bebas.retail,0,3,3
com.shinycore.picsaypro,0,3,3
com.rongrit.mtrans,0,3,3
com.belva.browser,0,3,3
com.animalfarm.jamsheep.gg,0,3,3
com.sort.water.color.lab,0,3,3
com.sbotop.app,0,3,3
com.haleyora.amandahp,0,3,3
id.co.plnes.es_education,0,3,3
com.MelsoftGames.FamilyIslandFarm,0,3,3
io.github.krlvm.powertunnel.android,0,3,3
com.pdfapp.pdfreader.pdfeditor.pdfscanner,0,3,3
com.moodle.moodlemobile,0,3,3
com.dpareborn.id,0,3,3
com.f7f7.com2,0,3,3
com.calculator.hidevideo.hidephoto,0,2,2
com.getsomeheadspace.android,0,2,2
com.panticode.cekpip,0,2,2
com.simpler.dialer,0,2,2
uk.co.highapp.mail.allemailaccess,0,2,2
com.griyosolusi.griyopos,0,2,2
com.mainduit.app,0,2,2
com.read.novel.rich.wealth,0,2,2
io.gma.megapro,0,2,2
com.bigcake.android.classicdominoes,0,2,2
com.webfic.novel,0,2,2
com.burton999.notecal,0,2,2
speaker.volume.booster.sound.enhance,0,2,2
com.blc.monitoring.perubahan,0,2,2
com.samsung.SMT.lang_id_id_f00,0,2,2
com.samsung.android.multistar,0,2,2
cn.wps.moffice.lite.abroad.transsion,0,2,2
com.afmobi.boomplayer,0,2,2
bin.mt.plus,0,2,2
com.easybrain.gardenfruitsaga,0,2,2
com.outfit7.talkingangelafree,0,2,2
com.xxnxx.browser.proxy.vpn,0,2,2
